code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.003003,2020-10-30,2019-09-30,,0.078095,0.225448,57023688.960000,0.576728,,132520000.00,79993750.00
sz.003004,2020-11-09,2019-09-30,,0.037290,0.457859,4210634.070000,1.181507,112914625.950000,61380000.00,
sz.003005,2020-10-31,2019-09-30,,0.214360,0.515891,86429612.240000,1.311750,,79500000.00,
sz.003006,2020-10-29,2019-09-30,,0.105346,0.458212,86422084.000000,0.232080,,385000000.00,
sz.003007,2020-10-22,2019-09-30,,-0.155608,0.550848,-24797249.810000,1.153205,,60000000.00,
sz.003008,2020-10-22,2019-09-30,,0.566888,0.818472,94379189.610000,1.747412,,60000000.00,
sz.003009,2020-10-26,2019-09-30,,0.137042,0.379334,58964366.410000,0.664910,,116544213.00,
sz.003010,2020-03-13,2019-09-30,0.103780,0.079772,0.324309,50062000.000000,0.846944,,91269840.00,
sz.003011,2020-10-28,2019-09-30,,0.166017,0.335261,99078707.070000,1.628607,,55000000.00,
sz.003012,2020-10-23,2019-09-30,,0.116248,0.359532,560395946.510000,0.770541,,1030000000.00,0.00
sz.003013,2020-10-21,2019-09-30,,0.162149,0.328730,195542822.310000,0.553827,,360000000.00,
sz.003015,2020-10-30,2019-09-30,,0.159866,0.354652,63364465.810000,0.366383,,210800000.00,
sz.003016,2020-10-23,2019-09-30,,0.127815,0.753960,173810606.770000,0.642804,,320000000.00,
sz.003017,2020-10-31,2019-09-30,,0.124131,0.249348,56280149.740000,1.600739,,45000000.00,30770765.00
sz.003018,2020-11-05,2019-09-30,,0.160135,0.322062,81268868.630000,0.435175,,195000000.00,
sz.003019,2020-11-16,2019-09-30,,0.102418,0.247583,98934026.920000,1.231904,,96000000.00,
sz.003020,2020-11-03,2019-09-30,,0.063996,0.313587,76931942.850000,1.388851,1196453000.530000,66000000.00,
sz.003021,2020-11-16,2019-09-30,0.535229,0.178119,0.305639,232535130.510000,1.590828,1298076200.000000,80000000.00,
sz.003022,2020-11-17,2019-09-30,,0.103598,0.215826,428378192.280000,0.260785,,880000000.00,
sz.003023,2020-11-24,2019-09-30,,0.103030,0.445342,70421141.540000,2.292964,676652967.690000,60732000.00,
sz.003025,2020-11-24,2019-09-30,,0.235162,0.383733,54372335.520000,1.269161,,60290000.00,
sz.003026,2020-12-01,2019-09-30,,0.290763,0.466104,48173214.710000,0.888635,,74813000.00,
sz.003027,2020-11-30,2019-09-30,,0.273613,0.449988,120078058.490000,2.139190,436920524.210000,65000000.00,
sz.003028,2020-12-07,2019-09-30,,0.155917,0.270353,79455072.470000,1.043414,,82200000.00,
sz.003029,2020-12-07,2019-09-30,,0.106022,0.562588,30890826.820000,0.646524,291362116.940000,135300000.00,
sz.003816,2019-10-31,2019-09-30,0.103805,0.295874,0.449973,12763629677.060000,0.202408,,50498611100.00,2047241574.00
sz.300001,2019-10-26,2019-09-30,0.048865,0.030265,0.261996,121171604.600000,0.191104,,997570075.00,921684344.00
sz.300002,2019-10-30,2019-09-30,-0.058341,-0.276204,0.705645,-298485640.620000,-0.032032,,1961091984.00,1415030218.00
sz.300003,2019-10-26,2019-09-30,0.233250,0.274903,0.726418,1616340810.230000,0.947120,,1781652921.00,1515249711.00
sz.300004,2019-10-26,2019-09-30,0.017232,0.062862,0.261019,33183512.300000,-2.102841,,479993598.00,392188515.00
sz.300005,2019-10-24,2019-09-30,0.041804,0.100917,0.394741,99567598.640000,-0.120874,,891293904.00,662222741.00
sz.300006,2019-10-28,2019-09-30,0.044339,0.058076,0.694383,75442737.810000,0.091140,,812241205.00,671349659.00
sz.300007,2019-10-28,2019-09-30,0.079954,0.128084,0.332692,164160493.130000,0.314214,,293022806.00,236560436.00
sz.300008,2019-10-30,2019-09-30,-0.104240,-0.156543,0.096274,-76571015.050000,-0.654958,,960016185.00,602489946.00
sz.300009,2019-10-25,2019-09-30,0.109690,0.218514,0.798179,254135106.850000,0.274698,,1050319818.00,686785184.00
sz.300010,2019-10-29,2019-09-30,0.017876,0.039787,0.395474,52717461.030000,-1.544222,,868324647.00,719939398.00
sz.300011,2019-10-29,2019-09-30,0.017898,0.030683,0.328504,32205986.350000,-1.026810,,558650387.00,447665258.00
sz.300012,2019-10-29,2019-09-30,0.125431,0.167252,0.510480,368501006.330000,0.282800,,1657530714.00,1505584026.00
sz.300013,2019-10-24,2019-09-30,0.014496,0.033211,0.343369,22938781.860000,0.106761,,446687115.00,409032203.00
sz.300014,2019-10-26,2019-09-30,0.215548,0.256205,0.289775,1172698877.410000,1.393729,,969139695.00,819115278.00
sz.300015,2019-10-26,2019-09-30,0.202807,0.168796,0.484141,1305120133.090000,0.434174,,3097811227.00,2512727331.00
sz.300016,2019-10-22,2019-09-30,0.134886,0.275097,0.692752,167152730.220000,0.385654,,488989876.00,399359140.00
sz.300017,2019-10-29,2019-09-30,0.085607,0.169566,0.252104,774900537.530000,0.396554,,2432988728.00,2173251170.00
sz.300018,2019-10-30,2019-09-30,0.018550,0.074526,0.541414,16565648.960000,-0.892872,,482517536.00,369189621.00
sz.300019,2019-10-28,2019-09-30,0.103806,0.123547,0.306870,83217222.140000,0.385417,,330901951.00,272449462.00
sz.300020,2019-10-26,2019-09-30,0.041438,0.092061,0.257545,133756664.640000,0.228514,,655789086.00,617431768.00
sz.300021,2019-10-24,2019-09-30,0.058026,0.070506,0.258753,92668107.890000,0.159040,,797360687.00,648427009.00
sz.300022,2019-10-30,2019-09-30,-0.303685,-0.027352,0.137628,-50897008.790000,-0.130494,,380240380.00,342780262.00
sz.300023,2019-10-28,2019-09-30,-0.473209,-1.750151,-1.354122,-211542494.050000,-2.367131,,316106775.00,144408844.00
sz.300024,2019-10-26,2019-09-30,0.045386,0.149960,0.295442,279328860.070000,0.260918,,1560239617.00,1513626845.00
sz.300025,2019-10-22,2019-09-30,0.006012,0.005359,0.165489,4039668.650000,0.120620,,428530562.00,399093794.00
sz.300026,2019-10-29,2019-09-30,0.077515,0.145547,0.697603,524269162.300000,0.087774,,3005704837.00,2433631065.00
sz.300027,2019-10-26,2019-09-30,-0.078939,-0.449242,0.203883,-726246457.000000,-0.741957,,2794955919.00,2211384165.00
sz.300028,2019-10-28,2019-09-30,-0.148349,-8.498065,-1.587641,-20764850.100000,-0.232418,,343980000.00,343975027.00
sz.300029,2019-10-24,2019-09-30,-0.358228,-3.067745,0.409819,-7664685.620000,-0.563738,,200000000.00,200000000.00
sz.300030,2019-10-26,2019-09-30,0.027875,0.055594,0.434610,22834165.870000,-0.417873,,308795815.00,257939049.00
sz.300031,2019-10-28,2019-09-30,0.096835,0.127698,0.593952,225933902.110000,0.713062,,396767886.00,324074208.00
sz.300032,2019-10-26,2019-09-30,-0.028693,-0.032806,0.116624,-43603383.340000,-1.102923,,803169608.00,789357454.00
sz.300033,2019-10-28,2019-09-30,0.132990,0.396483,0.878864,458359356.940000,1.439275,,537600000.00,264302354.00
sz.300034,2019-10-28,2019-09-30,0.065403,0.150250,0.327709,155240014.590000,0.354404,,469340916.00,421741183.00
sz.300035,2019-10-29,2019-09-30,0.093323,0.196176,0.437616,122018630.500000,0.335753,,535706058.00,406698386.00
sz.300036,2019-10-21,2019-09-30,0.064727,0.118688,0.568361,125014547.500000,0.422773,,449537367.00,372491838.00
sz.300037,2019-10-22,2019-09-30,0.082330,0.143495,0.358674,243502880.780000,0.927682,,378801368.00,248982608.00
sz.300038,2019-10-26,2019-09-30,0.046663,0.157171,0.282146,501946785.980000,0.495694,,1171827123.00,805721756.00
sz.300039,2019-10-25,2019-09-30,0.083029,0.195886,0.822479,208297435.120000,0.183537,,1071493800.00,1062341793.00
sz.300040,2019-10-30,2019-09-30,0.021519,0.113184,0.455315,46277355.270000,0.095446,,343032004.00,238683242.00
sz.300041,2019-10-21,2019-09-30,0.085894,0.107829,0.324812,147191117.300000,0.365626,,425712412.00,305968274.00
sz.300042,2019-10-26,2019-09-30,0.052734,0.061912,0.127702,51060912.630000,0.363121,,200400000.00,167805631.00
sz.300043,2019-10-15,2019-09-30,0.116000,0.165746,0.516783,341422444.910000,0.293422,,1244198401.00,914862420.00
sz.300044,2019-10-30,2019-09-30,0.043539,0.110552,0.284200,109335106.370000,0.087621,,793089508.00,529521245.00
sz.300045,2019-10-26,2019-09-30,0.021882,0.085404,0.403616,41349132.280000,0.180402,,615469387.00,413217512.00
sz.300046,2019-10-25,2019-09-30,0.080877,0.264273,0.411584,72801359.040000,0.393132,,213120000.00,213120000.00
sz.300047,2019-10-30,2019-09-30,0.029156,0.043930,0.202019,109694995.480000,0.354910,,637744672.00,486850762.00
sz.300048,2019-10-24,2019-09-30,0.009757,0.009327,0.323898,7075886.280000,-0.212139,,1114637257.00,1010519788.00
sz.300049,2019-10-30,2019-09-30,0.017929,0.073315,0.695847,42135721.140000,0.003442,,263053100.00,228024122.00
sz.300050,2019-10-26,2019-09-30,0.009381,0.031293,0.302956,25515606.390000,0.094998,,544846718.00,386614072.00
sz.300051,2019-10-28,2019-09-30,0.001595,0.015648,0.542457,3406031.600000,-0.999432,,365698690.00,224896706.00
sz.300052,2019-10-29,2019-09-30,0.085839,0.272730,0.562039,67522127.700000,0.273204,,263240100.00,260041157.00
sz.300053,2019-10-30,2019-09-30,0.023500,0.136314,0.395936,75830346.590000,0.112804,,702158212.00,574221768.00
sz.300054,2019-10-26,2019-09-30,0.047336,0.218395,0.375086,173926541.670000,0.250304,,958417089.00,709430614.00
sz.300055,2019-10-25,2019-09-30,0.029285,0.251511,0.299234,167822056.690000,-0.187687,,865184815.00,863099140.00
sz.300056,2019-10-25,2019-09-30,-0.082386,0.024157,0.053798,-80247242.740000,-1.209447,,385490443.00,310427968.00
sz.300057,2019-10-30,2019-09-30,0.028144,0.024686,0.121489,78014609.970000,0.201961,,666851335.00,490636525.00
sz.300058,2019-10-22,2019-09-30,0.083499,0.032540,0.094918,640641229.870000,0.243065,,2485475795.00,2147560757.00
sz.300059,2019-10-22,2019-09-30,0.076470,1.316744,0.726949,1394525227.390000,0.231155,,6715608655.00,5435397370.00
sz.300061,2019-10-22,2019-09-30,0.015491,-0.000002,0.542381,-1381.800000,-1.452207,,676914013.00,274506595.00
sz.300062,2019-10-30,2019-09-30,0.050214,0.056395,0.246631,39790963.270000,0.124328,,308000000.00,189343550.00
sz.300063,2019-10-29,2019-09-30,0.081696,0.014343,0.065734,85531198.820000,-1.240198,,749001950.00,581915916.00
sz.300064,2019-10-26,2019-09-30,0.009794,0.091441,0.301150,66781658.990000,-0.021704,,1205476595.00,605655065.00
sz.300065,2019-10-30,2019-09-30,0.052811,0.171872,0.387007,90032359.980000,0.281449,,398174035.00,300165346.00
sz.300066,2019-10-26,2019-09-30,0.072131,0.212516,0.368836,124351304.450000,0.128457,,1040033262.00,996050114.00
sz.300067,2019-10-29,2019-09-30,0.089046,0.158668,0.358779,146938221.450000,0.168754,,933830364.00,660083870.00
sz.300068,2019-10-25,2019-09-30,0.052239,0.040676,0.114897,263515790.790000,0.157837,,870734655.00,806305741.00
sz.300069,2019-10-30,2019-09-30,0.003475,0.051413,0.308878,6420489.540000,-1.410926,,117000000.00,84196762.00
sz.300070,2019-10-24,2019-09-30,0.019123,0.051863,0.269402,368756110.110000,0.326603,,3164596594.00,2181205923.00
sz.300071,2019-10-30,2019-09-30,-0.505625,-0.026391,0.224154,-46523709.240000,-1.268008,,678491488.00,484304921.00
sz.300072,2019-10-26,2019-09-30,0.007695,0.002874,0.091023,17568537.010000,-0.283351,,2349720302.00,2141571903.00
sz.300073,2019-10-29,2019-09-30,0.064977,0.119382,0.188774,219670722.470000,0.756774,,436722773.00,430131531.00
sz.300074,2019-10-30,2019-09-30,0.004215,0.020088,0.412322,5487286.800000,0.044828,,542340100.00,485624461.00
sz.300075,2019-10-25,2019-09-30,0.042541,0.125297,0.373174,94625240.720000,0.286077,,426552605.00,321730312.00
sz.300076,2019-10-28,2019-09-30,0.017816,0.293547,0.319290,18068917.180000,0.008769,,424000000.00,369565530.00
sz.300077,2019-10-29,2019-09-30,-0.055594,-0.339787,0.269406,-92910573.640000,-2.365345,,557615000.00,545056700.00
sz.300078,2019-10-24,2019-09-30,0.054169,0.109985,0.417574,117449209.490000,0.192895,,807885334.00,729292321.00
sz.300079,2019-10-19,2019-09-30,0.015843,0.084854,0.450937,59458327.250000,0.041850,,1429808862.00,1237585166.00
sz.300080,2019-10-30,2019-09-30,0.293112,0.206324,0.375133,1038805005.870000,-2.355035,,502804021.00,502002465.00
sz.300081,2019-10-28,2019-09-30,0.042373,0.272946,0.440027,108746428.290000,0.188588,,529157876.00,316334435.00
sz.300082,2019-10-25,2019-09-30,0.078347,0.055474,0.114001,254190647.210000,0.463957,,680720000.00,676371151.00
sz.300083,2019-10-26,2019-09-30,-0.030623,-0.019840,0.115627,-86932010.740000,-1.989344,,1430937068.00,1250623861.00
sz.300084,2019-10-26,2019-09-30,-0.025291,-0.149126,0.334088,-47725949.390000,0.112640,,384765738.00,329752181.00
sz.300085,2019-10-30,2019-09-30,0.000851,0.001408,0.309643,1188117.370000,0.047074,,706640535.00,415061607.00
sz.300086,2019-10-30,2019-09-30,0.001073,0.008993,0.471278,6860711.640000,-0.067644,,450000000.00,435663111.00
sz.300087,2019-10-22,2019-09-30,-0.038430,-0.178145,0.337326,-56478563.630000,0.185693,,430330071.00,348779501.00
sz.300088,2019-10-29,2019-09-30,0.137061,0.155158,0.264353,720617718.150000,0.352914,,2311974278.00,2269758200.00
sz.300089,2019-10-30,2019-09-30,-0.005583,-0.194111,0.463189,-12732280.250000,0.114613,,481056870.00,277875667.00
sz.300090,2019-10-30,2019-09-30,,-1.278385,0.212391,-551505356.980000,-2.617982,,1319952922.00,1141515393.00
sz.300091,2019-10-29,2019-09-30,0.045911,0.080211,0.266247,117166592.180000,0.058447,,1230264538.00,829550212.00
sz.300092,2019-10-25,2019-09-30,0.068348,0.096624,0.285448,38707622.180000,0.167978,,231599000.00,167193133.00
sz.300093,2019-10-28,2019-09-30,0.012707,0.027059,0.342736,10283031.250000,0.063808,,216000000.00,215646750.00
sz.300094,2019-10-30,2019-09-30,0.007305,0.004009,0.130261,15109798.350000,0.024992,,910118815.00,749185766.00
sz.300095,2019-10-26,2019-09-30,0.047451,0.088522,0.374016,61274281.180000,-0.225805,,378710854.00,275359223.00
sz.300096,2019-10-28,2019-09-30,0.001565,0.028987,0.521596,14950783.970000,0.076710,,430000000.00,376522079.00
sz.300097,2019-10-30,2019-09-30,-0.047181,-0.399972,0.217528,-90915816.270000,-0.374142,,288549669.00,201844041.00
sz.300098,2019-10-30,2019-09-30,0.010727,0.027902,0.296208,60356126.400000,0.117347,,1763862482.00,1319580297.00
sz.300099,2019-10-30,2019-09-30,0.005020,0.011161,0.504414,2071301.990000,0.122361,,669164255.00,391674908.00
sz.300100,2019-10-30,2019-09-30,0.005005,0.002805,0.211390,8911659.200000,-0.517485,,465718003.00,387037946.00
sz.300101,2019-10-29,2019-09-30,0.008831,0.013218,0.413122,3988094.800000,-0.003947,,558345000.00,550699535.00
sz.300102,2019-10-29,2019-09-30,-0.017398,-0.070773,0.160246,-49726006.940000,-0.030748,,719603311.00,707500811.00
sz.300103,2019-10-29,2019-09-30,0.037158,0.080460,0.192505,59383759.300000,0.074505,,317601000.00,245246050.00
sz.300104,2019-10-29,2019-09-30,,-26.787114,0.283568,-10221026854.660000,-3.208379,,3989440192.00,3965557430.00
sz.300105,2019-10-30,2019-09-30,-0.008108,-0.057093,0.192740,-15996452.010000,-0.004017,,513216000.00,513216000.00
sz.300106,2019-10-28,2019-09-30,0.001949,0.008415,0.142606,4417292.030000,-0.009607,,211332310.00,211332310.00
sz.300107,2019-10-30,2019-09-30,0.171623,0.378990,0.532050,282120104.810000,0.809084,,549459522.00,334294597.00
sz.300108,2019-10-29,2019-09-30,0.005494,0.013495,0.267684,11541722.080000,0.191012,,666014674.00,430075064.00
sz.300109,2019-10-29,2019-09-30,0.048373,0.165736,0.470730,109546894.720000,0.351142,,323068983.00,126902070.00
sz.300110,2019-10-26,2019-09-30,0.011723,0.025937,0.576428,28305199.300000,0.030829,,1182212982.00,1178031950.00
sz.300111,2019-10-30,2019-09-30,-0.014572,-0.068018,0.179181,8908196.630000,-0.803577,,1119800000.00,1117239595.00
sz.300112,2019-10-28,2019-09-30,0.052575,0.109982,0.548506,51819783.580000,0.213954,,286214080.00,195309019.00
sz.300113,2019-10-30,2019-09-30,0.122455,0.329835,0.686321,402006528.280000,0.334319,,694287240.00,477749284.00
sz.300114,2019-10-15,2019-09-30,0.122486,0.164492,0.385581,190367408.430000,0.354691,,590760499.00,590760499.00
sz.300115,2019-10-29,2019-09-30,0.042903,0.034374,0.229559,212598121.230000,0.054483,,909860262.00,905422002.00
sz.300116,2019-10-28,2019-09-30,,-6.088564,0.120481,-2616878119.470000,-1.488635,,2432524564.00,1969454870.00
sz.300117,2019-10-30,2019-09-30,0.233927,0.153036,0.162620,362416903.040000,0.503387,,716760000.00,714285000.00
sz.300118,2019-10-22,2019-09-30,0.101330,0.080351,0.200388,785345173.780000,0.892760,,901359941.00,695766970.00
sz.300119,2019-10-29,2019-09-30,0.072153,0.167389,0.517130,172933540.280000,0.389838,,404493463.00,243915088.00
sz.300120,2019-10-29,2019-09-30,0.039989,0.049008,0.192064,82155129.080000,0.276434,,464756611.00,234229161.00
sz.300121,2019-10-23,2019-09-30,0.082170,0.091283,0.248481,137621576.600000,0.487190,,388611706.00,359974331.00
sz.300122,2019-10-22,2019-09-30,0.378121,0.229964,0.419409,1762940520.610000,1.329824,,1600000000.00,875769025.00
sz.300123,2019-10-29,2019-09-30,0.026970,0.117799,0.277195,139163277.680000,0.199444,,1007630823.00,578209405.00
sz.300124,2019-10-29,2019-09-30,0.099507,0.145609,0.382658,714692636.080000,0.613019,,1661964460.00,1354943091.00
sz.300125,2019-10-29,2019-09-30,0.009017,0.076984,0.498648,5246887.410000,0.067244,,265499995.00,263777291.00
sz.300126,2019-10-26,2019-09-30,0.005975,0.015080,0.186252,5612092.540000,-0.054392,,303957600.00,210662529.00
sz.300127,2019-10-26,2019-09-30,0.090330,0.250350,0.345089,111149307.610000,0.443220,,323146360.00,227113140.00
sz.300128,2019-10-29,2019-09-30,0.011725,0.015807,0.149537,18848012.670000,-0.725829,,1094115412.00,1072205348.00
sz.300129,2019-10-30,2019-09-30,0.059903,0.087587,0.219721,133814712.730000,0.172430,,719153256.00,545840436.00
sz.300130,2019-10-29,2019-09-30,0.133842,0.127323,0.267854,305832078.210000,0.891449,,484629601.00,341385315.00
sz.300131,2019-10-25,2019-09-30,0.088657,0.022245,0.080497,207294651.850000,0.128564,,1069526426.00,787815026.00
sz.300132,2019-10-29,2019-09-30,0.166781,0.180500,0.313337,346733456.810000,0.906645,,516580886.00,385920000.00
sz.300133,2019-10-25,2019-09-30,0.003496,0.014118,0.309304,18487742.030000,-0.068481,,1755673701.00,1381220960.00
sz.300134,2019-10-29,2019-09-30,0.008956,0.028561,0.212414,52398298.950000,0.185570,,767498006.00,712416506.00
sz.300135,2019-10-25,2019-09-30,0.031093,0.021934,0.131146,36953709.220000,0.046029,,921600000.00,921600000.00
sz.300136,2019-10-24,2019-09-30,0.202276,0.233442,0.391127,834468899.510000,0.984420,,968639966.00,810864409.00
sz.300137,2019-10-30,2019-09-30,0.093241,0.183141,0.490817,175155719.550000,0.523681,,551032550.00,471030180.00
sz.300138,2019-10-22,2019-09-30,0.082173,0.062783,0.184901,144784556.370000,0.321169,,513706967.00,400261098.00
sz.300139,2019-10-21,2019-09-30,-0.037087,-0.649239,0.213771,-42518208.540000,-0.216327,,274000000.00,217917179.00
sz.300140,2019-10-25,2019-09-30,0.036952,0.049394,0.260226,80738669.520000,0.311041,,427244052.00,246883929.00
sz.300141,2019-10-30,2019-09-30,0.003300,0.005596,0.194300,2264574.470000,0.040872,,255459600.00,164199669.00
sz.300142,2019-10-24,2019-09-30,0.025613,0.201091,0.796688,160366687.730000,0.699510,,1537436984.00,1383960819.00
sz.300143,2019-10-29,2019-09-30,0.018939,0.113197,0.486341,45500123.260000,0.039355,,545854264.00,510693501.00
sz.300144,2019-10-23,2019-09-30,0.138087,0.589061,0.733427,1299569213.240000,0.970539,,1452607800.00,1175775732.00
sz.300145,2019-10-29,2019-09-30,0.067228,0.122271,0.389516,346248932.680000,0.135918,,1923438236.00,1409646726.00
sz.300146,2019-10-25,2019-09-30,0.183587,0.259875,0.673211,1138502725.910000,0.717274,,1582492554.00,881880833.00
sz.300147,2019-10-30,2019-09-30,0.026598,0.069545,0.332728,137922436.350000,0.085782,,661476335.00,660399274.00
sz.300148,2019-10-30,2019-09-30,0.035610,0.149756,0.442478,112648289.770000,-1.365216,,844934446.00,795219675.00
sz.300149,2019-10-28,2019-09-30,0.036671,0.083431,0.380337,79605279.740000,0.259875,,499776892.00,405145879.00
sz.300150,2019-10-25,2019-09-30,-0.000463,-0.004381,0.405014,-1893847.650000,-0.011027,,585106053.00,471805929.00
sz.300151,2019-10-30,2019-09-30,0.058046,0.097504,0.259609,50640776.710000,0.128255,,502500000.00,287030305.00
sz.300152,2019-10-25,2019-09-30,0.123192,0.276606,0.226835,92422267.770000,-0.171254,,712800000.00,712691200.00
sz.300153,2019-10-28,2019-09-30,-0.002403,-0.002618,0.185487,-1903092.600000,-0.005751,,320000000.00,317347386.00
sz.300154,2019-10-29,2019-09-30,0.056180,0.230248,0.336318,89821400.750000,0.250959,,455770000.00,317009650.00
sz.300155,2019-10-29,2019-09-30,0.043896,0.088787,0.384310,50778032.290000,0.092137,,543370602.00,277858687.00
sz.300156,2019-10-29,2019-09-30,-1.230493,-25.693953,0.663500,-979702802.240000,-2.204246,,1010024415.00,721800000.00
sz.300157,2019-10-26,2019-09-30,-0.015721,-0.048715,0.240128,-35778345.330000,-0.078251,,712113257.00,707057451.00
sz.300158,2019-10-25,2019-09-30,0.026178,0.043163,0.649823,134580190.840000,-0.064773,,1033054660.00,1007830672.00
sz.300159,2019-10-23,2019-09-30,0.016994,0.114012,0.383605,112340543.560000,0.056403,,1490360202.00,1092842052.00
sz.300160,2019-10-26,2019-09-30,0.117284,0.112877,0.337946,109671767.900000,-0.353095,,592952423.00,580475239.00
sz.300161,2019-10-28,2019-09-30,-0.037414,-0.092637,0.345821,-50631357.450000,0.194286,,172765551.00,167929991.00
sz.300162,2019-10-24,2019-09-30,0.041624,0.065668,0.253045,45248272.410000,-0.028744,,349510030.00,229196698.00
sz.300163,2019-10-30,2019-09-30,0.062894,0.081853,0.417599,28960230.030000,-0.040118,,474000000.00,341721842.00
sz.300164,2019-10-26,2019-09-30,0.046791,0.075898,0.378616,86414694.820000,0.182526,,451202159.00,320533829.00
sz.300165,2019-10-25,2019-09-30,0.012532,0.043273,0.491827,25605703.550000,0.018218,,461760000.00,319409769.00
sz.300166,2019-10-25,2019-09-30,0.036233,0.162798,0.500690,179962138.100000,0.491993,,1056680094.00,815969770.00
sz.300167,2019-10-29,2019-09-30,0.004097,0.021727,0.298500,7023004.850000,-0.430473,,300240000.00,300240000.00
sz.300168,2019-10-29,2019-09-30,0.011397,0.021669,0.383959,35939624.200000,0.111857,,1099449688.00,1092130857.00
sz.300169,2019-10-29,2019-09-30,0.006322,0.011334,0.266236,7602401.990000,0.061375,,325984340.00,262601015.00
sz.300170,2019-10-30,2019-09-30,0.027656,0.036917,0.285516,82553347.920000,0.251725,,887582589.00,712403671.00
sz.300171,2019-10-30,2019-09-30,0.019921,0.039661,0.308703,58293579.130000,0.104000,,628337040.00,333626971.00
sz.300172,2019-10-22,2019-09-30,0.073982,0.166486,0.317664,105447077.660000,0.240077,,521950000.00,352160025.00
sz.300173,2019-10-29,2019-09-30,0.004281,0.026019,0.222549,3624061.920000,-1.462334,,586180503.00,439682537.00
sz.300174,2019-10-29,2019-09-30,0.099842,0.085231,0.236219,84498751.190000,0.270843,,244800000.00,241835665.00
sz.300175,2019-10-29,2019-09-30,0.026421,0.064597,0.291452,21390406.300000,0.073243,,470800000.00,461610280.00
sz.300176,2019-10-30,2019-09-30,-0.208021,-0.219267,0.206039,-254150355.010000,-0.701609,,387280800.00,367795968.00
sz.300177,2019-10-26,2019-09-30,0.021908,0.063060,0.495589,66623438.810000,0.092070,,674879562.00,499025056.00
sz.300178,2019-10-30,2019-09-30,-0.048579,-0.046259,0.120471,-146546422.580000,-0.422750,,616508293.00,584299186.00
sz.300179,2019-10-19,2019-09-30,0.101443,0.232045,0.559276,87704863.720000,0.193478,,498450000.00,334964254.00
sz.300180,2019-10-29,2019-09-30,0.020111,0.045091,0.252195,103426561.650000,0.071555,,1703753565.00,1025842895.00
sz.300181,2019-10-28,2019-09-30,0.029568,0.054846,0.649627,36023410.960000,0.055447,,608624848.00,463805438.00
sz.300182,2019-10-26,2019-09-30,0.030802,0.115514,0.270667,304880880.310000,-0.152352,,2574960807.00,1791033007.00
sz.300183,2019-10-23,2019-09-30,0.033224,0.179152,0.489376,94028075.950000,0.368984,,469431257.00,268251127.00
sz.300184,2019-10-26,2019-09-30,0.051206,0.023056,0.050728,238657013.740000,0.245305,,1178158222.00,607092431.00
sz.300185,2019-10-26,2019-09-30,0.033088,0.067749,0.257824,186945433.090000,0.071358,,3267743928.00,2721653644.00
sz.300187,2019-10-28,2019-09-30,0.022327,0.055227,0.250870,30953915.850000,-0.238970,,644500165.00,634148382.00
sz.300188,2019-10-28,2019-09-30,-0.013417,-0.055136,0.551488,-47582034.130000,0.275599,,804410709.00,527661769.00
sz.300189,2019-10-30,2019-09-30,-0.064523,-0.833520,0.035031,-92803627.450000,-0.098607,,1024000000.00,956191220.00
sz.300190,2019-10-15,2019-09-30,0.061333,0.126490,0.315657,221585326.440000,0.385103,,783784957.00,729152411.00
sz.300191,2019-10-26,2019-09-30,0.007173,0.116882,0.611500,9055559.820000,0.083789,,320000000.00,207020000.00
sz.300192,2019-10-30,2019-09-30,0.087865,0.193522,0.429389,134768206.580000,0.244781,,242550000.00,172364189.00
sz.300193,2019-10-30,2019-09-30,0.073212,0.256119,0.333032,176868867.530000,0.437922,,506901310.00,458028175.00
sz.300194,2019-10-26,2019-09-30,0.059244,0.106880,0.650155,225645853.980000,-0.305418,,1189712382.00,788219300.00
sz.300195,2019-10-26,2019-09-30,0.014189,0.069284,0.385030,59298721.690000,0.041630,,433483630.00,302668255.00
sz.300196,2019-10-26,2019-09-30,0.092059,0.141251,0.295700,235222130.500000,0.730086,,415190679.00,251841675.00
sz.300197,2019-10-29,2019-09-30,0.003263,0.002027,0.233500,9176848.010000,-0.016670,,2346323178.00,1666749308.00
sz.300198,2019-10-25,2019-09-30,0.270362,0.635518,0.216326,361839420.880000,-0.038202,,1031548540.00,830621054.00
sz.300199,2019-10-25,2019-09-30,-0.024824,-0.143771,0.810459,-80048492.420000,-0.779127,,916927040.00,571298289.00
sz.300200,2019-10-19,2019-09-30,0.089495,0.191031,0.426812,139792829.940000,0.588349,,266639171.00,202380992.00
sz.300201,2019-10-30,2019-09-30,0.016546,0.018637,0.230764,21076899.570000,0.068318,,1040921518.00,909062876.00
sz.300202,2019-10-29,2019-09-30,0.027667,0.092954,0.515616,42187551.920000,-0.225421,,549504000.00,424647206.00
sz.300203,2019-10-30,2019-09-30,0.086893,0.133092,0.480175,365014352.860000,1.082572,,452517400.00,451463900.00
sz.300204,2019-10-30,2019-09-30,0.020112,0.078429,0.882789,41104029.860000,0.118293,,476034544.00,467166382.00
sz.300205,2019-10-29,2019-09-30,0.134317,0.103036,0.233058,163357249.630000,0.478133,,430056000.00,425988788.00
sz.300206,2019-10-28,2019-09-30,0.089279,0.134268,0.558810,110075490.820000,0.200743,,581721846.00,340438065.00
